    O1, 1.000000 
    U4, 0.929204 
    E9, 0.920354 
    B8, 0.920354 
    U2, 0.920354 
    U1, 0.911504 
    C3, 0.884956 
    C2, 0.876106 
    M8, 0.876106 
    M3, 0.840708 
    U3, 0.796460 
    X3, 0.796460 
    C1, 0.787611 
   T10, 0.778761 
    X1, 0.769912 
    X6, 0.752212 
    U9, 0.725664 
    F3, 0.716814 
    I3, 0.707965 
    M9, 0.699115 
    M1, 0.699115 
   M10, 0.690265 
   Q10, 0.690265 
    C7, 0.681416 
    M5, 0.663717 
    Y9, 0.663717 
    C8, 0.663717 
    U5, 0.663717 
    Q1, 0.637168 
    X2, 0.610619 
    B9, 0.584071 
    E6, 0.548673 
    X5, 0.548673 
    B5, 0.539823 
    E1, 0.513274 
   U10, 0.513274 
    U7, 0.513274 
    B6, 0.504425 
    I6, 0.495575 
    U6, 0.495575 
    B1, 0.495575 
   I10, 0.495575 
    Q9, 0.486726 
    F9, 0.486726 
    M2, 0.469027 
    M6, 0.469027 
    I4, 0.460177 
    I7, 0.442478 
   E10, 0.442478 
    T4, 0.433628 
    T3, 0.433628 
    F2, 0.424779 
    I9, 0.415929 
   F10, 0.398230 
    U8, 0.398230 
   X10, 0.389381 
    I8, 0.380531 
    X9, 0.362832 
    E2, 0.336283 
    T2, 0.336283 
    Q8, 0.327434 
    Q3, 0.318584 
    Q2, 0.309735 
   B10, 0.309735 
    B7, 0.300885 
    E4, 0.292035 
    F1, 0.274336 
    X4, 0.247788 
    I2, 0.230088 
    C6, 0.203540 
    E7, 0.185841 
    T5, 0.185841 
    B2, 0.185841 
    I5, 0.176991 
    C9, 0.176991 
    M7, 0.176991 
    T1, 0.168142 
    I1, 0.168142 
    T6, 0.168142 
    E8, 0.168142 
    T8, 0.141593 
    Y1, 0.141593 
   C10, 0.123894 
    T9, 0.123894 
    T7, 0.106195 
    B4, 0.079646 
    B3, 0.070796 
    E3, 0.026549 
